grapheme	label	olaph	espeak	gruut	olaph_source	olaph_splits	olaph_per	espeak_per	gruut_per	olaph_llm	byt5	olaph_llm_per	byt5_per
Xian'an	ʃiænɑn	zjɑnən	zaɪənən	ʒiɑnzən	compound	xian|an	0.6666666666666666	0.7142857142857143	0.5714285714285714	ʃiənæn	ʒiənən	0.3333333333333333	0.5
Xianbei	ʃjænbeɪ	zjɑnbiaɪ	zaɪənbeɪ	ksiænbi	compound	xian|be|i	0.5	0.5	0.7142857142857143	ʃinbeɪ	ʒiənbaɪ	0.3333333333333333	0.5714285714285714
Xiang'an	ʃiɑŋæn	ʃiɑŋən	zaɪəŋən	ksiæŋzən	compound	xiang|an	0.16666666666666666	0.7142857142857143	0.625	ʃiɑŋɡɑn	ʒiɑŋən	0.2857142857142857	0.3333333333333333
Xianggang	ʃjɑːŋɡɑːŋ	ʃiɑŋɡæŋ	zaɪəŋɡæŋ	ksiæŋɡæŋ	compound	xiang|gang	0.2857142857142857	0.625	0.625	ʃiɑŋɡɑŋ	ʒiæŋɡæŋ	0.14285714285714285	0.5714285714285714
Xibe	sibe	ɹəʊmənɪlɛvənbi	zaɪb	zaɪb	compound	xi|be	0.9285714285714286	1.0	1.0	ʃib	zaɪb	0.6666666666666666	1.0
Xin'an	ʃɪnɑn	ʃɪnən	zɪnən	ksɪnzən	compound	xin|an	0.2	0.4	0.5714285714285714	ʃɪnɑn	zɪnən	0.0	0.4
Xinan	ʃinæn	ʃɪnən	zɪnən	ksɪnən	compound	xin|an	0.4	0.6	0.6666666666666666	ʃɪnɑn	zaɪnən	0.4	0.6666666666666666
Xinchengzi	ʃɪntʃʌŋdzɪ	ʃɪntʃɛŋzi	zɪntʃɛŋɡzi	ksɪntʃɪŋɡzi	compound	xin|cheng|zi	0.3333333333333333	0.4	0.45454545454545453	ʃɪntʃɛŋzi	ksɪntʃɛŋzi	0.3333333333333333	0.5
Xinfeng	ʃɪnfɛŋ	ʃɪnfɛŋ	zɪnfɛŋ	ksɪnfɪŋ	compound	xin|feng	0.0	0.16666666666666666	0.42857142857142855	ʃɪnfɛŋ	zɪnfɛŋ	0.0	0.16666666666666666
Xinfu	ʃɪnfu	ʃɪnfu	zɪnfu	ksɪnfu	compound	xin|fu	0.0	0.2	0.3333333333333333	ʃɪnfʊ	zɪnfu	0.2	0.2
Xing'an	ʃɪŋɑːn	ʃɪŋən	zɪŋən	ksɪŋzən	compound	xing|an	0.2	0.4	0.5714285714285714	ʃɪŋɑn	zɪŋən	0.0	0.4
Xingcheng	ʃɪŋtʃɛŋ	ʃɪŋtʃɛŋ	zɪŋtʃɛŋ	ksɪŋtʃɪŋ	compound	xing|cheng	0.0	0.14285714285714285	0.375	ʃɪŋtʃɛŋ	zɪŋtʃɛŋ	0.0	0.14285714285714285
Xingguo	ʃɪŋɡwoʊ	ʃɪŋɡuəʊ	zɪŋɡjuəʊ	ksɪŋdʒuəʊ	compound	xing|gu|o	0.14285714285714285	0.375	0.5555555555555556	ʃɪŋɡuəʊ	zɪŋɡwəʊ	0.14285714285714285	0.14285714285714285
Xinghualing	ʃɪŋhwɑlɪŋ	ʃɪŋhuəlɪŋ	zɪŋhjueɪlɪŋ	ksɪŋhuəlɪŋ	compound	xing|hua|ling	0.2222222222222222	0.45454545454545453	0.4	ʃɪŋɡwɑlɪŋ	zɪŋhjuəlɪŋ	0.1111111111111111	0.4
Xingjiang	ʃɪŋdʒiæŋ	ʃɪŋdʒɑŋ	zɪŋdʒjɑŋ	ksɪŋdʒiɑŋ	compound	xing|jiang	0.2857142857142857	0.375	0.3333333333333333	ʃɪŋd͡ʒiɑŋ	zɪŋdʒiɑŋ	0.2222222222222222	0.25
Xingping	ʃɪŋpɪŋ	ʃɪŋpɪŋ	zɪŋpɪŋ	ksɪŋɡpɪŋ	compound	xing|ping	0.0	0.16666666666666666	0.375	ʃɪŋpɪŋ	zɪŋpɪŋ	0.0	0.16666666666666666
Xingqing	ʃɪŋtʃɪŋ	ʃɪŋkɪŋ	zɪŋkɪŋ	ksɪŋɡkɪŋ	compound	xing|qing	0.3333333333333333	0.5	0.5	ʃɪŋtʃɪŋ	zɪŋkɪŋ	0.0	0.5
Xingshan	ʃɪŋʃɑn	ʃɪŋʃæn	zɪŋʃən	ksɪŋʃən	compound	xing|shan	0.16666666666666666	0.3333333333333333	0.42857142857142855	ʃɪŋʃən	zɪŋʃən	0.16666666666666666	0.3333333333333333
Xingyang	ʃɪŋjæŋ	ʃɪŋjæŋ	zɪŋjɑŋ	zɪndʒiæŋ	compound	xing|yang	0.0	0.3333333333333333	0.625	ʃɪŋjæŋ	zɪŋjæŋ	0.0	0.16666666666666666
Xiong'an	ʃjɒŋɑːn	ʒɔŋən	kʃəŋæn	ʒɔŋzən	compound	xiong|an	0.8	0.6666666666666666	0.8333333333333334	ʃjɔŋɡɑn	ʒɔŋən	0.2857142857142857	0.8
Xuhui	ʃuːhweɪ	zuhuɪ	zjuhjui	juhi	compound	xu|hui	0.6	0.7142857142857143	1.0	ʃuhwi	zuhui	0.4	0.8
Yandex	jandɛks	jændɛks	jændɛks	jændɪks	compound	yan|dex	0.14285714285714285	0.14285714285714285	0.2857142857142857	jændɛks	jændɛks	0.14285714285714285	0.14285714285714285
Yangpu	jæŋpu	jæŋpu	jɑŋpu	jæŋpu	compound	yang|pu	0.0	0.2	0.0	jæŋpʊ	jæŋpu	0.2	0.0
Yangshupu	jæŋʃupu	jæŋʃupu	jɑŋʃupu	jæŋʃupu	compound	yang|shu|pu	0.0	0.14285714285714285	0.0	jɑŋʃupʊ	jæŋʃupu	0.2857142857142857	0.0
Yangxin	jɑnʃiːn	jæŋʃɪn	jɑŋksɪn	jæŋɡksɪn	compound	yang|xin	0.5	0.5714285714285714	0.75	jæŋʃɪn	jæŋksɪn	0.5	0.7142857142857143
Yangzi	jæŋzi	jæŋzi	jɑŋzi	jæŋɡzi	compound	yang|zi	0.0	0.2	0.16666666666666666	jɑŋd͡ʒi	jæŋzi	0.5714285714285714	0.0
Yanhu	jænhu	jænhu	jænhu	jænhu	compound	yan|hu	0.0	0.0	0.0	jɑnhu	jænhu	0.2	0.0
Yanji	jændʒiː	jændʒi	jændʒi	jændʒi	compound	yan|ji	0.0	0.0	0.0	jænd͡ʒi	jændʒi	0.14285714285714285	0.0
Yanqing	jɑːntʃɪŋ	jænkɪŋ	jæŋkɪŋ	jæŋkɪŋ	compound	yan|qing	0.5	0.6666666666666666	0.6666666666666666	jɑnkɪŋ	jæŋkɪŋ	0.3333333333333333	0.6666666666666666
Yapton	jæptən	jæptən	jæptən	jæptən	compound	yap|ton	0.0	0.0	0.0	jæptən	jæptən	0.0	0.0
Yayan	jɑːjɑːn	jɑjɑn	jeɪən	jeɪən	compound	yaya|n	0.0	0.6	0.6	jaɪən	jaɪən	0.6	0.6
Yerkish	jɜːɹkɪʃ	jɜɹkɪʃ	jɜkɪʃ	jɚkɪʃ	compound	yerk|ish	0.0	0.2	0.4	jɜɹkɪʃ	jɝkɪʃ	0.0	0.4
Yichang	jiːtʃɑŋ	jitʃæŋ	jɪtʃæŋ	jɪʃæŋ	compound	yi|chang	0.16666666666666666	0.3333333333333333	0.6	itʃɑŋ	jaɪtʃæŋ	0.2	0.42857142857142855
Yiwu	jiːwuː	jiwu	jɪwu	jiwu	compound	yi|wu	0.0	0.25	0.0	jiwʌ	jiwu	0.25	0.0
Yiyuan	ijuən	jijuən	jɪjuən	jɪjuən	compound	yi|yuan	0.16666666666666666	0.3333333333333333	0.3333333333333333	jijʊən	jijuən	0.3333333333333333	0.16666666666666666
Yolŋu	juːlŋʊ	julŋʊ	jɑlnu	jəlu	compound	[]	0.0	0.6	0.75	jɒlʊŋɡu	jɑlənu	0.5714285714285714	0.6666666666666666
Yongchang	jɔŋtʃæŋ	jɔŋtʃæŋ	jɑŋtʃæŋ	jɔŋtʃæŋ	compound	yong|chang	0.0	0.14285714285714285	0.0	jɔŋt͡ʃɑŋ	jɔŋtʃæŋ	0.25	0.0
Yongcheng	jɔŋtʃɛŋ	jɔŋtʃɛŋ	jɑŋtʃɛŋ	jɔŋtʃɪŋ	compound	yong|cheng	0.0	0.14285714285714285	0.14285714285714285	jɔŋtʃɛŋ	jɔŋtʃɛŋ	0.0	0.0
Yongchun	jɔŋtʃən	jɔŋtʃən	jɑŋtʃʌn	jɔŋtʃən	compound	yong|chun	0.0	0.2857142857142857	0.0	jɔŋt͡ʃʌn	jɔŋkən	0.25	0.3333333333333333
Yongding	jɔŋdɪŋ	jɔŋdɪŋ	jɑŋdɪŋ	jɔŋdɪŋ	compound	yong|ding	0.0	0.16666666666666666	0.0	jɔŋdɪŋ	jɔŋdɪŋ	0.0	0.0
Yonge	jʊŋ	jɔŋi	jɑndʒ	jɑndʒ	compound	yong|e	0.5	0.8	0.8	jʌŋ	jɔŋ	0.3333333333333333	0.3333333333333333
Yongji	jɔŋdʒi	jɔŋdʒi	jɑŋdʒi	jɔŋdʒi	compound	yong|ji	0.0	0.16666666666666666	0.0	jɔŋd͡ʒi	jɔŋdʒi	0.14285714285714285	0.0
Yongning	jɔŋnɪŋ	jɔŋnɪŋ	jɑŋnɪŋ	jɔŋnɪŋ	compound	yong|ning	0.0	0.16666666666666666	0.0	jʊŋnɪŋ	jɔŋnɪŋ	0.16666666666666666	0.0
Yongshan	jɔŋʃæn	jɔŋʃæn	jɑŋʃən	jɔŋʃən	compound	yong|shan	0.0	0.3333333333333333	0.16666666666666666	jɔŋʃɑn	jɔŋʃən	0.16666666666666666	0.16666666666666666
Ypresian	iːpɹɛziən	ipɹəiən	ɪpɹiʒən	ɪpɹiʃən	compound	ypres|ian	0.2857142857142857	0.5714285714285714	0.5714285714285714	pɹiʒɪn	ɪpɹiʒən	0.8333333333333334	0.5714285714285714
Ys	iːs	js	waɪz	ɪz	compound	y|s	0.5	1.0	1.0	js	aɪz	0.5	1.0
Yumpsville	jʌmpsvɪl	jʌmpsvɪl	jʌmpzvɪl	jʌmpsvɪl	compound	y|umps|ville	0.0	0.125	0.0	jʌmpsvɪl	jəmpsvɪl	0.0	0.125
Yumrembam	jʌmɹɛmbæm	jʌmɹɛmbæm	jumɹɪmbæm	jʌmɹəmbəm	compound	yum|rem|bam	0.0	0.2222222222222222	0.2222222222222222	jʌmɹɛmbəm	jəmɹɪmbæm	0.1111111111111111	0.2222222222222222
Yuzhong	juːdʒɒŋ	juʒɒŋ	juʒɑŋ	juɑŋ	compound	yu|zhong	0.2	0.4	0.75	juʒɒŋ	juzhɔŋ	0.2	0.5
Zagrebian	zɑɡɹɛbiən	zɑɡɹɛbiən	zæɡɹibiən	zæɡɹibiən	compound	zagreb|ian	0.0	0.2222222222222222	0.2222222222222222	zəɡɹɛbiən	zəɡɹibiən	0.1111111111111111	0.2222222222222222
Zaporizhia	zɑːpəɹiːʒiə	zæpɔɹidʒiə	zæpoɹɪʒiə	zɑpɚaɪziə	compound	zap|ori|zhi|a	0.3	0.3333333333333333	0.4444444444444444	zɑpəɹiʒə	zɑpɔɹiʒiə	0.125	0.1111111111111111
Zawra'	zawɹaːʔ	zɑwɹɑ	zɔɹə	zɔɹə	compound	za|w|ra	0.4	0.75	0.75	zɑwɹɑ	zɔɹə	0.4	0.75
Zerahiah	zɛɹəhaɪə	zɛɹəhaɪɑ	zɛɹəhaɪə	zɚəhaɪə	compound	zera|hi|ah	0.125	0.0	0.2857142857142857	zəɹəhaɪə	zɛɹəhiə	0.125	0.2857142857142857
Zhangzi	dʒɑŋdʒiː	ʒæŋzi	ʒæŋzi	zæŋɡzi	compound	zhang|zi	0.8	0.8	0.8333333333333334	d͡ʒɑŋd͡ʒi	ʒæŋzi	0.2222222222222222	0.8
Zhen'an	dʒɛnɑn	zɛnən	ʒɛnən	zɛnzən	compound	zhen|an	0.6	0.4	0.6666666666666666	zɛnæn	ʒɛnən	0.6	0.4
Zhonglu	ʒɔŋlu	ʒɒŋlu	ʒɑŋɡlu	zɑŋlu	compound	zhong|lu	0.2	0.3333333333333333	0.4	d͡ʒɑŋlu	ʒɑŋɡlu	0.42857142857142855	0.3333333333333333
Zhongmu	dʒɔŋmu	ʒɒŋmu	ʒɑŋmu	zɑŋmu	compound	zhong|mu	0.4	0.4	0.6	d͡ʒɒŋmu	ʒɑŋmu	0.2857142857142857	0.4
Zhongnanhai	dʒʊŋnɑnhaɪ	ʒɒŋnænhaɪ	ʒɑŋnənhaɪ	zɔŋnənheɪ	compound	zhong|nan|hai	0.3333333333333333	0.3333333333333333	0.5555555555555556	ʒɒŋnɑnhaɪ	ʒɑŋnənhaɪ	0.2222222222222222	0.3333333333333333
Zhongning	dʒɔŋnɪŋ	ʒɒŋnɪŋ	ʒɑŋnɪŋ	zɔŋnɪŋ	compound	zhong|ning	0.3333333333333333	0.3333333333333333	0.3333333333333333	ʒɒŋnɪŋ	ʒɔŋnɪŋ	0.3333333333333333	0.16666666666666666
Zhongsha	dʒʊŋʃɑː	ʒɒŋʃɑ	ʒɑŋʃə	zɑŋʃə	compound	zhong|sha	0.4	0.6	0.8	ʒɔŋʃɑ	ʒɑŋʃə	0.4	0.6
Zhongwei	dʒɔŋweɪ	ʒɒŋweɪ	ʒɑŋweɪ	zɑŋwi	compound	zhong|wei	0.3333333333333333	0.3333333333333333	1.0	d͡ʒɒŋweɪ	ʒɔŋwaɪ	0.25	0.3333333333333333
Zhongyang	dʒɔŋjæŋ	ʒɒŋjæŋ	ʒəŋjɑŋ	zɑndʒiæŋ	compound	zhong|yang	0.3333333333333333	0.5	0.75	ʒɒŋjæŋ	ʒɑŋjæŋ	0.3333333333333333	0.3333333333333333
Zhongyuan	dʒɔŋjuɑn	ʒɒŋjuən	ʒɑŋjuən	zɑŋjuən	compound	zhong|yuan	0.42857142857142855	0.42857142857142855	0.5714285714285714	ʒɒŋjuɑn	ʒɑŋjuən	0.2857142857142857	0.42857142857142855
Zichang	dzɪtʃɑŋ	zɪtʃæŋ	zɪtʃæŋ	zɪʃæŋ	compound	zich|ang	0.3333333333333333	0.3333333333333333	0.6	zɪtʃɑŋ	zɪtʃæŋ	0.16666666666666666	0.3333333333333333
Zigong	dzɪɡɒŋ	zɪɡɔŋ	zɪɡɔŋ	zɪɡɑŋ	compound	zig|ong	0.4	0.4	0.4	dzɪɡɒŋ	zɪɡɔŋ	0.0	0.4
Zikawei	ziːkɑːweɪ	zɪkəweɪ	zɪkəweɪ	zɪkəwi	compound	zika|wei	0.2857142857142857	0.2857142857142857	0.6666666666666666	zɪkɑweɪ	zɪkəwaɪ	0.14285714285714285	0.42857142857142855
Zipfian	zɪpfiːən	zɪpfiən	zɪpfiən	zɪpfaɪən	compound	zipf|ian	0.0	0.0	0.25	zɪpfɪən	zɪpfiən	0.14285714285714285	0.0
Zizhong	dzɪdʒɒŋ	zɪzhɒŋ	zɪʒɑŋ	zɪzɑŋ	compound	ziz|hong	0.5	0.6	0.8	dzɪd͡ʒɔŋ	zɪzhɔŋ	0.25	0.6666666666666666
Zmiivka	zmiːjiːvkə	zmɪijɪvk	zimɪɪvkə	zmɪɪvkə	compound	z|mi|ivka	0.375	0.5	0.42857142857142855	zmiɪvkə	zmivkə	0.2857142857142857	0.3333333333333333
Zmiyovka	zmɪjɒfkə	zmɪjəʊvkə	zimɪjɑvkə	zmaɪʌvkə	compound	z|mi|yo|vka	0.3333333333333333	0.3333333333333333	0.5	zmiəvəkə	zmiəʊvkə	0.5	0.5
Zolian	zəʊlɪən	zəʊliən	zəʊliən	zəʊliən	compound	z|ol|ian	0.14285714285714285	0.14285714285714285	0.14285714285714285	zəʊliən	zəʊliən	0.14285714285714285	0.14285714285714285
Zuojhen	dzwoʊdʒʌn	zəəʊdʒeɪhɛn	zjuɑdʒhən	zuhən	compound	z|u|oj|hen	0.5454545454545454	0.6666666666666666	1.4	zud͡ʒɛn	zuəhən	0.8571428571428571	1.0
Zybyne	zɪbɪneɪ	zabaɪni	zaɪbaɪn	zaɪbaɪn	compound	zy|by|ne	0.5714285714285714	0.5714285714285714	0.5714285714285714	zaɪbaɪn	zaɪbaɪn	0.5714285714285714	0.5714285714285714
aatheist	eɪeɪθiɪst	ɑɑθiɪst	ɑθiɪst	ææθaɪst	compound	aa|theist	0.5714285714285714	0.6666666666666666	0.7142857142857143	eɪθɪɪst	ɑθiɪst	0.42857142857142855	0.6666666666666666
abarthroses	æbɑɹθɹoʊsiz	æbɑɹθɹəʊzɪz	əbɑɹθɹəʊzᵻz	əbɑɹθɹəʊzz	compound	ab|arth|roses	0.18181818181818182	0.2727272727272727	0.3	əbɑɹθɹəsᵻz	əbɑɹθɹəʊzɪz	0.3	0.2727272727272727
abarthrosis	æbɑɹθɹoʊsɪs	æbɑɹθɹəʊsɪs	əbɑɹθɹəʊsɪs	əbɑɹθɹəʊsɪz	compound	ab|arthrosis	0.0	0.09090909090909091	0.18181818181818182	əbɑɹθɹəʊsɪs	əbɑɹθɹəʊsəs	0.09090909090909091	0.18181818181818182
abayas	əbeɪjəz	əbaɪjəs	əbeɪəz	əbeɪəs	compound	abaya|s	0.2857142857142857	0.16666666666666666	0.3333333333333333	əbaɪəz	əbaɪəz	0.3333333333333333	0.3333333333333333
abbacies	abəsis	æbəsis	æbəsiz	æbəsiz	compound	abba|cie|s	0.16666666666666666	0.3333333333333333	0.3333333333333333	æbəsiz	æbəsiz	0.3333333333333333	0.3333333333333333
abelmosks	eɪbəlmɒsks	eɪbəlmɑsks	eɪbəlmɑsks	əbɛlməsks	compound	abelmosk|s	0.1	0.1	0.4444444444444444	æbəlmɔsks	æbəlmɑsks	0.3333333333333333	0.3333333333333333
abigeat	əbɪdʒiət	æbaɪdʒæt	æbaɪdʒæt	æbɪɡət	compound	ab|ige|at	0.5	0.5	0.6666666666666666	əbɪ.d͡ʒɪt	æbɪdʒiæt	0.4444444444444444	0.25
abite	əbaɪt	æbaɪt	æbaɪt	əbɪt	compound	ab|ite	0.2	0.2	0.25	əbaɪt	əbaɪt	0.0	0.0
ablactate	æblækteɪt	æblækteɪt	əblækteɪt	əblækteɪt	compound	ab|lactate	0.0	0.1111111111111111	0.1111111111111111	əblæktət	əblækteɪt	0.375	0.1111111111111111
ablur	əblɜːɹ	æblɜ	əblɜ	əblɚ	compound	ab|lur	0.5	0.25	0.5	əblɜɹ	əblɝ	0.0	0.5
abnegative	æbnɛɡətɪv	æbnɛɡətɪv	æbnɪɡətɪv	æbnəɡətɪv	compound	ab|negative	0.0	0.1111111111111111	0.1111111111111111	æbnɛɡ.ə.tɪv	æbnəɡətɪv	0.18181818181818182	0.1111111111111111
abolitional	æbəlɪʃənəl	æbəlɪʃənæl	æbəlɪʃənəl	əbəʊlɪʃənəl	compound	abolition|al	0.1	0.0	0.18181818181818182	æb.əlɪʃ.ən.əl	æbəlɪʃənəl	0.23076923076923078	0.0
abolla	əbɒlə	æbɒlə	əbɑlə	əbəʊlə	compound	ab|olla	0.2	0.2	0.3333333333333333	əbɒlə	əbɑlə	0.0	0.2
aborsement	əbɔːɹsmənt	əbɔɹsimənt	əbɔɹsmənt	əbɔɹsəmənt	compound	abor|semen|t	0.1	0.0	0.1	əbɔɹsmənt	əbɔɹsmənt	0.0	0.0
abortoriums	æbɔɹtɔəɹiəmz	æbɔɹtɔɹiəms	əbɔɹtoɹiəmz	əbɔɹtɚiəmz	compound	abortorium|s	0.18181818181818182	0.2727272727272727	0.4	əbɔɹtɔɹi.əmz	æbɝtɔɹiəmz	0.25	0.3
abrogationist	æbɹəɡeɪʃnɪst	æbɹəɡeɪʃənɪst	æbɹəɡeɪʃənɪst	əbɹəʊɡeɪʃənɪst	compound	abrogation|ist	0.07692307692307693	0.07692307692307693	0.21428571428571427	æbɹəgeɪʃənəst	æbɹəɡeɪʃənɪst	0.23076923076923078	0.07692307692307693
absatively	æbsətɪvli	æbzsətɪvlɪ	əbsæɾɪvli	əbzətɪvli	compound	abs|ative|ly	0.2	0.3333333333333333	0.2222222222222222	æb.sə.tɪv.li	æbsətɪvli	0.25	0.0
absement	æbsəmənt	æbzəmɛnt	əbsɛmənt	əbzmənt	compound	abs|em|ent	0.25	0.25	0.42857142857142855	əbsɛmənt	æbsəmənt	0.25	0.0
absinthial	æbsɪnθiəl	æbsɪnθʃəl	əbsɪnθɪəl	æbzɪnθiəl	compound	absinth|ial	0.1111111111111111	0.2222222222222222	0.1111111111111111	æbsɪŋ.θi.əl	æbsɪnθiəl	0.2727272727272727	0.0
absolutive	æbsəluːtɪv	æbsəlutaɪv	æbsəluɾɪv	əbsəlutɪv	compound	absolut|ive	0.1	0.1111111111111111	0.1111111111111111	æb.səlju.tɪv	æbsəlutɪv	0.25	0.0
absotively	æbsətɪvli	æbsəʊtɪvlɪ	əbsɑɾɪvli	əbsəʊtɪvli	compound	abso|tive|ly	0.2	0.3333333333333333	0.2	æb.səʊ.tɪv.li	æbsətɪvli	0.3076923076923077	0.0
abstractitious	æbstɹæktɪʃəs	æbstɹæktɪtəs	əbstɹəktɪʃəs	æbstɹæktɪʃəs	compound	abstract|it|ious	0.08333333333333333	0.16666666666666666	0.0	æbstɹæk.ʃə.ʃəs	æbstɹæktɪʃəs	0.2857142857142857	0.0
abulge	əbʌldʒ	əbʌldʒ	əbʌldʒ	əbʌldʒ	compound	a|bulge	0.0	0.0	0.0	əbʌldʒ	əbəldʒ	0.0	0.16666666666666666
aburn	əbɜːɹn	æbɜn	əbɜn	əbɚn	compound	ab|urn	0.5	0.25	0.5	əbɜɹn	əbɝn	0.0	0.5
abuseful	əbjusfʊl	əbjusfʊl	əbjusfəl	əbjusəfəl	compound	abuse|ful	0.0	0.125	0.2222222222222222	əbjusfəl	əbjusfəl	0.125	0.125
academentia	ækədɪmɛnʃə	ækədɪmɛnʃə	ækədᵻmɛnʃə	əkeɪdɪmɛnʃə	compound	aca|dementia	0.0	0.1	0.2727272727272727	æk.ədɛm.ən.ʃə	ækədəmɛnʃə	0.38461538461538464	0.1
acarus	ækəɹəs	ækəɹəs	əkɑɹɹəs	əkɑɹəs	compound	aca|rus	0.0	0.42857142857142855	0.3333333333333333	ækɚəs	ækɝəs	0.4	0.4
accelerationism	æksɛləɹeɪʃənɪzm	əksɛləɹeɪʃənɪzəm	əksɛlɚɹeɪʃənɪzəm	æksɛlɚeɪʃənɪzəm	compound	acceleration|ism	0.125	0.1875	0.2	æksɛl.əɹeɪ.ʃən.ɪz.m̩	æksɛlɝeɪʃənɪzəm	0.25	0.2
acclimatizational	əklaɪmətɪzeɪʃənəl	əklaɪməɾəzeɪʃənæl	əklaɪməɾᵻzeɪʃənəl	ækəlɪmətɪzeɪʃənəl	compound	acclimatization|al	0.17647058823529413	0.11764705882352941	0.17647058823529413	əklaɪmətaɪzeɪʃənəl	ækləmətəzeɪʃənəl	0.05555555555555555	0.25
accompt	əkɒmpt	əkɑmpt	əkɑmpt	ækəmpt	compound	a|c|compt	0.16666666666666666	0.16666666666666666	0.3333333333333333	ækəʊmpt	əkɑmpt	0.42857142857142855	0.16666666666666666
accouplement	əkʌpəlmənt	əkʌpəlmɛnt	əkʌplɪmənt	ækupəlmənt	compound	accouple|ment	0.1	0.2	0.2	əkʌpəlmənt	əkəpləmənt	0.0	0.3
accrimination	əkɹɪmɪneɪʃən	əkɹɪmᵻneɪʃən	əkɹɪmᵻneɪʃən	ækɹɪməneɪʃən	compound	a|c|crimination	0.08333333333333333	0.08333333333333333	0.16666666666666666	əkɹɪmɪneɪʃən	əkɹɪməneɪʃən	0.0	0.08333333333333333
accumulatio	əkʊmjulɑtio	ækjumjulətaɪəʊ	əkjumjʊleɪʃɪəʊ	ækəmjəleɪʃəʊ	compound	accu|mula|ti|o	0.5714285714285714	0.6428571428571429	0.6666666666666666	əkjum.jəleɪ.ʃi.əʊ	əkjumjəleɪʃiəʊ	0.6470588235294118	0.5714285714285714
acequia	əseɪkjə	eɪskiə	əsɛkwiə	eɪsikwiə	compound	ace|qui|a	0.6666666666666666	0.5714285714285714	0.75	əsɛkwiə	əsikwiə	0.5714285714285714	0.5714285714285714
acerglyn	eɪsəɹɡlɪn	eɪsɝɡlɪn	əsɜɡlɪn	əsɚɡlɪn	compound	acer|glyn	0.25	0.5714285714285714	0.5714285714285714	æsɚglɪn	æsɝɡlɪn	0.7142857142857143	0.5714285714285714
acerola	æsəɹəʊlə	əsɛɹəʊlæ	əsɚɹəʊlə	əsɛɹəʊlə	compound	acero|la	0.375	0.25	0.25	əsɛɹələʊ	æsɝəʊlə	0.5	0.2857142857142857
achievance	ətʃiːvəns	ətʃivəns	ətʃivəns	ætʃivəns	compound	achieva|nce	0.0	0.0	0.125	ət͡ʃi.vəns	ətʃivəns	0.2	0.0
achievings	ətʃiːvɪŋz	ətʃivɪŋs	ətʃivɪŋz	ætʃivɪŋz	compound	achieving|s	0.125	0.0	0.125	ətʃivɪŋz	ətʃivɪŋz	0.0	0.0
achronic	eɪkɹɒnɪk	əkɹɒnɪk	ətʃɹɑnɪk	ækɹənɪk	compound	a|chronic	0.2857142857142857	0.5	0.42857142857142855	əkɹɑnɪk	əkɹɑnɪk	0.42857142857142855	0.42857142857142855
acibenzolar	æsɪbɛnzəlɑːɹ	əsiaɪbɛnzəʊlɑ	əsaɪbənzəʊlɚ	eɪsɪbɛnzəʊlɚ	compound	a|ci|benzo|lar	0.38461538461538464	0.5	0.4166666666666667	əsaɪbɛnzəlɚ	æsəbɛnzəlɝ	0.36363636363636365	0.3
acidimeter	æsədɪmətɚ	æsɪdaɪmitə	əsɪdɪmᵻɾɚ	əsɪdaɪmɛtɚ	compound	acid|i|meter	0.4	0.4444444444444444	0.4	əsɪdəmiɾəɹ	əsɪdəmitɝ	0.7	0.5555555555555556
acks	æks	æks	æks	æks	compound	ack|s	0.0	0.0	0.0	æks	æks	0.0	0.0
acock	əkɒk	əkɒk	ækɑk	ækɑk	compound	a|cock	0.0	0.5	0.5	əkɑk	əkɑk	0.25	0.25
acop	əkɒp	əkɒp	ækəp	əkəp	compound	a|cop	0.0	0.5	0.25	əkɑp	eɪkəp	0.25	0.6
acoustooptics	əkuːstəʊɒptɪks	əkʌztuptɪks	əkustuptɪks	əkəstuptɪks	compound	a|cous|toop|tics	0.45454545454545453	0.2727272727272727	0.36363636363636365	əkəʊstuptɪks	ækəstəʊɑptɪks	0.4166666666666667	0.23076923076923078
acrocephalopolydactylous	ækɹəʊsɛfələʊpɒlidæktɪləs	ækɹəʊsɛpheɪləʊpɑlidæktələs	ækɹəʊsfəlɑpəlɪdəktɪləs	ɪkɹəʊsɛfələpəlidæktilɔs	compound	acro|cep|halo|polydactyl|ous	0.23076923076923078	0.2727272727272727	0.21739130434782608	æk.ɹə.sɛ.fə.ləʊ.pə.lɪdæk.tə.ləs	ækɹəsəfæləpəlaɪdæktələs	0.3548387096774194	0.34782608695652173
acroposthion	ækɹəʊpɒsθɪən	ækɹəʊpəʊsthaɪɒn	ækɹəpəʊsthiən	ɪkɹɑpɑsthaɪən	compound	acro|post|hi|on	0.4	0.46153846153846156	0.5384615384615384	ækɹəpəʊsθiən	ækɹəpɑsθiən	0.3333333333333333	0.2727272727272727
acroter	ækɹətɚ	ækɹəʊtɝ	ækɹəʊɾɚ	ɪkɹəʊtɚ	compound	acro|ter	0.2857142857142857	0.2857142857142857	0.2857142857142857	ækɹətɚ	əkɹəʊtɝ	0.0	0.42857142857142855
actinoid	æktɪnɔɪd	æktɪnɔɪd	æktɪnɔɪd	æktinɔɪd	compound	actin|oid	0.0	0.0	0.125	æktənɔɪd	æktənɔɪd	0.125	0.125
actionee	ækʃəniː	ækʃəni	ækʃəni	ækʃəni	compound	action|ee	0.0	0.0	0.0	ækʃəni	ækʃəni	0.0	0.0
