grapheme	label	olaph	espeak	gruut	olaph_source	olaph_splits	olaph_per	espeak_per	gruut_per	olaph_llm	byt5	olaph_llm_per	byt5_per
Betonklotzes	betɔŋklɔtsəs	betɔŋklɔtsəs	bətɔŋklɔtsəs	bətɔŋklɔtsəs	dict	[]	0.0	0.08333333333333333	0.08333333333333333	betonklɔt͡səs	bətɔŋklɒtsɪs	0.23076923076923078	0.25
Betonklötze	betɔŋklœtsə	betɔŋklœtsə	bətɔŋklœtsə	bətɔŋklœtsə	dict	[]	0.0	0.09090909090909091	0.09090909090909091	betonklœt͡sə	bɪtɔŋklœtsə	0.25	0.09090909090909091
Betonmauer	betɔŋmaʊɐ	betɔŋmaʊɐ	bətɔnmaʊɜ	bətɔnmaoɐ	dict	[]	0.0	0.3333333333333333	0.3333333333333333	betonmaʊ̯ɐ	bɪtɔnmaʊɚ	0.3	0.3333333333333333
Betonsperre	betɔŋʃpɛʁə	betonʃpɛʁə	bətɔnʃpɛrə	bətɔnspɛʁʁə	compound	beton|sperre	0.2	0.3	0.36363636363636365	betonʃpɛʁə	bɪtɔnspɛrə	0.2	0.4
Betonstraße	betɔŋʃtraːsə	betɔŋʃtrasə	bətonstɾɑsə	bətɔnstʁaszə	dict	[]	0.0	0.5454545454545454	0.4166666666666667	betonʃtʁasə	bətɔnstɹeɪs	0.2727272727272727	0.6363636363636364
Betonstraßen	betɔŋʃtraːsən	betɔŋʃtrasən	bətɔnstɾɑsən	bətɔnstʁaszən	dict	[]	0.0	0.4166666666666667	0.38461538461538464	betonʃtʁasn̩	bɪtɔnstɹɑsən	0.4166666666666667	0.4166666666666667
Betonsträßchen	betɔŋʃtrɛːscən	betonʃtʁɛscən	bətɔnstɾɛscən	bətɔnstʁɛsʃən	compound	beton|sträßchen	0.23076923076923078	0.3076923076923077	0.38461538461538464	betonʃtʁɛsçən	bətɔnstɹɛsçən	0.3076923076923077	0.38461538461538464
Betonung	bətoːnʊŋ	bətonʊŋ	bətonʊŋ	bətonʊŋ	dict	[]	0.0	0.0	0.0	bətonʊŋ	bɪtonʌŋ	0.0	0.2857142857142857
Betonwüste	betɔŋvyːstə	betonvystə	bətɔnvystə	bətɔnvʏstə	dict	[]	0.2	0.2	0.3	betonvystə	bɪtɔnwyst	0.2	0.4444444444444444
Betonwüsten	betɔŋvyːstn	betonvystn	bətɔnvystən	bətɔnvʏstən	dict	[]	0.2	0.2727272727272727	0.36363636363636365	betonvystn̩	bɪtɔnwystən	0.2727272727272727	0.36363636363636365
Betrag	bətʁaːk	bətʁak	bətɾɑk	bətʁak	dict	[]	0.0	0.3333333333333333	0.0	bətʁak	bɛtɹɑɡ	0.0	0.6666666666666666
Betragen	bətʁaːɡən	bətʁaɡn	bətɾɑɡən	bətʁagŋ	dict	[]	0.14285714285714285	0.25	0.42857142857142855	bətʁaɡn̩	bɛtɹɪdʒən	0.25	0.5555555555555556
Betreiben	bətʁaɪbən	bətʁaɪbn	bətɾaɪbən	bətʁaɪbən	dict	[]	0.125	0.1111111111111111	0.0	bətʁaɪ̯bn̩	bɛtɹeɪbən	0.3	0.3333333333333333
Betreiber	bətʁaɪbɐ	bətʁaɪbɐ	bətɾaɪbɜ	bətʁaɪbɐ	dict	[]	0.0	0.25	0.0	bətʁaɪ̯bɐ	bɛtɹeɪbɜ	0.1111111111111111	0.5
Betreuer	bətʁɔɪɐ	bətʁɔɪɐ	bətɾɔøɜ	bətʁɔɔʏɐ	dict	[]	0.0	0.42857142857142855	0.25	bətʁɔɪ̯ɐ	bɛtɹɪwɜ	0.125	0.7142857142857143
Betreuungsgeld	bətʁɔɪʊŋsɡɛlt	bətʁɔɪʊŋsɡɛlt	bətɾɔøʊŋsɡɛlt	bətʁɔɔʏʊŋsgɛlt	dict	[]	0.0	0.15384615384615385	0.21428571428571427	bətʁɔɪ̯ʊŋsɡɛlt	bɛtɹɪuŋsɡɛld	0.07142857142857142	0.4166666666666667
Betrieb	bətʁiːp	bətʁip	bətɾip	bətʁip	dict	[]	0.0	0.16666666666666666	0.0	bətʁip	bɛtɹib	0.0	0.5
Betriebsamkeit	bətʁiːpzaːmkaɪt	bətʁipzamkaɪt	bətɾibzɑmkaɪt	bətʁipzamkəit	dict	[]	0.0	0.23076923076923078	0.15384615384615385	bətʁipzamkaɪ̯t	bɛtɹibsɐmkaɪt	0.07142857142857142	0.38461538461538464
Betriebsleiter	bətʁiːpslaɪtɐ	bətʁipslaɪtɐ	bətɾipslaɪtɜ	bətʁipsləitɐ	dict	[]	0.0	0.16666666666666666	0.16666666666666666	bətʁipslaɪ̯tɐ	bɛtɹibsleɪtɚ	0.07692307692307693	0.4166666666666667
Betriebsleitung	bətʁiːpslaɪtʊŋ	bətɾipslaɪtʊŋ	bətɾipslaɪtʊŋ	bətʁipsləitʊŋ	dict	[]	0.07692307692307693	0.07692307692307693	0.15384615384615385	bətʁipslaɪ̯tʊŋ	bɛtɹibsleɪtʌŋ	0.07142857142857142	0.38461538461538464
Betriebsleitungen	bətʁiːpslaɪtʊŋən	bətɾipslaɪtʊŋən	bətɾipslaɪtʊŋən	bətʁipsləitʊŋən	dict	[]	0.06666666666666667	0.06666666666666667	0.13333333333333333	bətʁipslaɪ̯tʊŋən	bɛtɹibsleɪtʌndʒən	0.0625	0.47058823529411764
Betriebsmeister	bətʁiːpsmaɪstɐ	bətɾipsmaɪstɜ	bətɾipsmaɪstɜ	bətʁipsməɪstɐ	dict	[]	0.15384615384615385	0.15384615384615385	0.07692307692307693	bətʁipsmaɪ̯stɐ	bɛtɹibsmeɪstɜ	0.07142857142857142	0.38461538461538464
Betriebsprüfung	bətʁiːpspʁyːfʊŋ	bətɾipʃpɾyfʊŋ	bətɾipʃpɾyfʊŋ	bətʁipspʁyfʊŋ	dict	[]	0.23076923076923078	0.23076923076923078	0.0	bətʁipspʁyfʊŋ	bɛtɹibspɹyfʌŋ	0.0	0.38461538461538464
Betriebsrat	bətʁiːpsʁaːt	bətʁipsʁat	bətɾipsrɑt	bətʁipsʁat	dict	[]	0.0	0.3	0.0	bətʁipsʁat	bɛtɹibsræt	0.0	0.5
Betriebsrätin	bətʁiːpsʁɛtɪn	bətʁipsʁɛtɪn	bətɾipsrɛtɪn	bətʁipsʁɛtɪn	dict	[]	0.0	0.16666666666666666	0.0	bətʁipsʁɛtɪn	bɛtɹibsrɛtɪn	0.0	0.3333333333333333
Betriebsversammlung	bətʁiːpsfɛɐzamlʊŋ	bətɾipsfɜzamlʊŋ	bətɾipsfɜzamlʊŋ	bətʁipsvɛʁzammlʊŋ	dict	[]	0.2	0.2	0.17647058823529413	bətʁipsfɛɐ̯zamlʊŋ	bɛtɹiɛbsvɜsamlʌŋ	0.058823529411764705	0.5625
Betriebswirtschaft	bətʁiːpsvɪʁtʃaft	bətʁipsvɪʁtʃaft	bətɾipsvɪɾtʃaft	bətʁipsvɪʁtstshaft	dict	[]	0.0	0.13333333333333333	0.2222222222222222	bətʁipsvɪʁtʃaft	bɛtɹibswɜtʃaft	0.0	0.42857142857142855
Betriebswirtschaftslehre	bətʁiːpsvɪʁtʃaftsleːʁə	bətʁipsvɪʁtʃaftsleʁə	bətɾipsvɪɾtʃaftslerə	bətʁipsvɪʁtʃaftsleʁə	dict	[]	0.0	0.15	0.0	bətʁipsvɪʁtʃaft͡sleʁə	bɛtɹibswɜtʃaftsleɪə	0.047619047619047616	0.3684210526315789
Betroffener	bətʁɔfənɐ	bətʁɔfənɐ	bətɾɔfənɜ	bətʁɔffənɐ	dict	[]	0.0	0.2222222222222222	0.1	bətʁɔfənɐ	bɛtɹɔfənɜ	0.0	0.3333333333333333
Betrug	bətʁuːk	bətʁuk	bətɾuk	bətʁug	dict	[]	0.0	0.16666666666666666	0.16666666666666666	bətʁuk	bɛtɹʌɡ	0.0	0.6666666666666666
Betrunkenheit	bətʁʊŋkənhaɪt	bətʁʊŋknhaɪt	bətɾʊnkənhaɪt	bətʁʊŋkɛnəit	dict	[]	0.08333333333333333	0.15384615384615385	0.3333333333333333	bətʁʊŋkn̩haɪ̯t	bɛtɹʌŋkənhaɪt	0.21428571428571427	0.23076923076923078
Beträge	bətʁɛːɡə	bətʁɛɡə	bətɾɛɡə	bətʁɛgə	dict	[]	0.0	0.14285714285714285	0.14285714285714285	bətʁɛɡə	bɛtɹɛʒ	0.0	0.6666666666666666
Betrübnis	bətʁyːpnɪs	bətʁypnɪs	bətɾybnɪs	bətʁypnɪs	dict	[]	0.0	0.2222222222222222	0.0	bətʁypnɪs	bɛtɹybnɪs	0.0	0.3333333333333333
Betrügen	bətʀyɡən	bətʁyɡn	bətɾyɡən	bətʁygən	dict	[]	0.2857142857142857	0.125	0.25	bətʁyɡn̩	bɛtɹyɡən	0.375	0.25
Betrüger	bətʁyːɡɐ	bətʁyɡɐ	bətɾyɡɜ	bətʁygɐ	dict	[]	0.0	0.2857142857142857	0.14285714285714285	bətʁyɡɐ	bɛtɹyɡɚ	0.0	0.42857142857142855
Betrügerei	bətʁyːɡəʁaɪ	bətʁyɡəʁaɪ	bətɾyɡeraɪ	bətʁygɐae	dict	[]	0.0	0.3	0.4444444444444444	bətʁyɡəʁaɪ̯	bɛtɹyɡəreɪ	0.09090909090909091	0.4
Bett	bɛt	bɛt	bɛt	bɛt	dict	[]	0.0	0.0	0.0	bɛt	bɛt	0.0	0.0
Bettbezug	bɛtbətsuːk	bɛtbətsuk	bɛtbetsuk	bəttbetsuk	dict	[]	0.0	0.1111111111111111	0.3	bɛtbət͡suk	bɛtbɛzʌɡ	0.1	0.625
Bettchen	bɛtcən	bɛtcən	bɛtcən	bɛtcən	dict	[]	0.0	0.0	0.0	bɛtçən	bɛttʃən	0.16666666666666666	0.2857142857142857
Bettchens	bɛtcəns	bɛtcəns	bɛttcəns	bɛtcəns	dict	[]	0.0	0.125	0.0	bɛtçəns	bɛttʃənz	0.14285714285714285	0.375
Bettdecke	bɛtdɛkə	bɛtdɛkə	bɛtdɛkə	bəttdɛkə	dict	[]	0.0	0.0	0.25	bɛtdɛkə	bɛtdɛk	0.0	0.16666666666666666
Bettelei	bɛtəlaɪ	bɛtəlaɪ	bɛtəlaɪ	bətelae	dict	[]	0.0	0.0	0.42857142857142855	bɛtəlaɪ̯	bɛtəleɪ	0.125	0.14285714285714285
Betteln	bɛtəln	bɛtln	bɛtəln	bətɛln	dict	[]	0.2	0.0	0.3333333333333333	bɛtl̩n	bɛtəln	0.3333333333333333	0.0
Betten	bɛtn	bɛtn	bɛtən	bətən	dict	[]	0.0	0.2	0.4	bɛtn̩	bɛtən	0.2	0.2
Bettenburgen	bɛtnbʊʁɡn	bɛtnbʊʁɡn	bɛtənb??ɡən	bətɛnbʊʁgən	compound	betten|burgen	0.0	0.36363636363636365	0.36363636363636365	bɛtn̩bʊʁɡn̩	bɛtənbɜɡən	0.18181818181818182	0.4
Bettes	bɛtəs	bɛtəs	bɛtəs	bɛtəs	dict	[]	0.0	0.0	0.0	bɛtəs	bɛtəs	0.0	0.0
Bettgeflüster	bɛtɡəflʏstɐ	bɛtɡəflʏstɐ	bɛtɡɛflystɜ	bɛttgəflʏstɐ	compound	bett|geflüster	0.0	0.2727272727272727	0.16666666666666666	bɛtɡəflʏstɐ	bɛtdʒɛflystɜ	0.0	0.4166666666666667
Bettgenosse	bɛtɡənɔsə	bɛtɡənɔsə	bɛtɡənɔsə	bɛttgənɔszə	dict	[]	0.0	0.0	0.2727272727272727	bɛtɡənɔsə	bɛtdʒənɔsə	0.0	0.2
Betthupferl	bɛthʊpfɐl	bɛthʊpfɐl	bɛttʊpfɜl	bɛttʊpfɐl	dict	[]	0.0	0.2222222222222222	0.1111111111111111	bɛthʊp͡fɐl	bɛthʌpfɜl	0.1	0.2222222222222222
Bettina	bɛtiːna	bɛtinɑ	bɛtinɑ	bɛtina	dict	[]	0.16666666666666666	0.16666666666666666	0.0	bɛtinɑ	bɛtinə	0.16666666666666666	0.16666666666666666
Bettkante	bɛtkantə	bɛtkantə	bɛtkantə	bɛttkantə	dict	[]	0.0	0.0	0.1111111111111111	bɛtkantə	bɛtkantə	0.0	0.0
Bettlaken	bɛtlaːkn	bɛtlakn	bɛtlɑkən	bəttlakən	dict	[]	0.0	0.25	0.3333333333333333	bɛtlakn̩	bɛtleɪkən	0.125	0.3333333333333333
Bettler	bɛtlɐ	bɛtlɐ	bɛtlɜ	bəttlɐ	dict	[]	0.0	0.2	0.3333333333333333	bɛtlɐ	bɛtlɚ	0.0	0.2
Bettlägerigkeit	bɛtlɛːɡəʁɪckaɪt	bɛtlɛɡəʁɪkaɪt	bɛtlɛɡerɪckaɪt	bəttlɛgeʁɪkkəit	dict	[]	0.07692307692307693	0.14285714285714285	0.4666666666666667	bɛtlɛɡəʁɪkkaɪ̯t	bɛtlɛɡɚɹɪçkaɪt	0.13333333333333333	0.21428571428571427
Bettpfosten	bɛtpfɔstn	bɛtpfɔstn	bɛtpfɔstən	bɛttpfɔstən	dict	[]	0.0	0.1	0.18181818181818182	bɛtp͡fɔstn̩	bɛtpfɔstən	0.18181818181818182	0.1
Bettrand	bɛtʁant	bɛtʁant	bɛtɾant	bəttʁant	dict	[]	0.0	0.14285714285714285	0.25	bɛtʁant	bɛtɹand	0.0	0.2857142857142857
Bettruhe	bɛtʁuːə	bɛtʁuə	bɛtɾuə	bəttʁuə	dict	[]	0.0	0.16666666666666666	0.2857142857142857	bɛtʁuə	bɛtɹuh	0.0	0.3333333333333333
Betts	bɛts	bɛts	bɛts	bətts	dict	[]	0.0	0.0	0.4	bɛt͡s	bɛts	0.2	0.0
Betttuch	bɛttuːx	bɛttux	bɛtʊx	bɛttux	dict	[]	0.0	0.4	0.0	bɛttux	bɛttʌtʃ	0.0	0.42857142857142855
Bettuch	beːttuːx	bettux	bɛtʊx	bɛtʊx	dict	[]	0.0	0.6	0.6	bettux	bɛtʌtʃ	0.0	0.6666666666666666
Bettwäsche	bɛtvɛʃə	bɛtvɛʃə	bɛtvɛʃə	bəttvɛʃə	dict	[]	0.0	0.0	0.25	bɛtvɛʃə	bɛtwɛʃ	0.0	0.3333333333333333
Bettzeug	bɛttsɔɪk	bɛttsɔɪk	bɛttsɔøk	bəttsɔɔʏk	dict	[]	0.0	0.125	0.3333333333333333	bɛtt͡sɔɪ̯k	bɛtsɪuɡ	0.2	0.5714285714285714
Bettüberwurf	bɛtyːbɐvʊʁf	bɛtybɐvʊʁf	bɛtybɜv??f	bəttybɛʁvʊʁf	compound	bett|überwurf	0.0	0.3	0.3333333333333333	bɛtybɐvʊʁf	bɛtybɜw??f	0.0	0.4
Betätigung	bətɛːtɪɡʊŋ	bətɛtɪɡʊŋ	bətɛtɪɡʊŋ	bətɛtɪgʊŋ	dict	[]	0.0	0.0	0.1111111111111111	bətɛtɪɡʊŋ	bətɛtɪɡʌŋ	0.0	0.1111111111111111
Betäubung	bətɔɪbʊŋk	bətɔɪbʊŋ	bətɔøbʊŋ	bətɔɔʏbʊŋ	dict	[]	0.125	0.25	0.3333333333333333	bətɔɪ̯bʊŋ	bətɔbʌŋ	0.2222222222222222	0.42857142857142855
Betäubungsmittel	bətɔɪbʊŋsmɪtl	bətɔɪbʊŋsmɪtl	bətɔøbʊŋsmɪtəl	bətɔɔʏbʊŋsmɪtel	dict	[]	0.0	0.14285714285714285	0.2	bətɔɪ̯bʊŋsmɪtl̩	bətɔbʌŋsmɪtəl	0.13333333333333333	0.23076923076923078
Betören	bətøːrən	bətøʁən	bətørən	bətøʁən	dict	[]	0.14285714285714285	0.0	0.14285714285714285	bətøʁən	bɪtørən	0.14285714285714285	0.14285714285714285
Betörung	bətøːʁʊŋ	bətørʊŋ	bətørʊŋ	bətøʁʊŋ	dict	[]	0.14285714285714285	0.14285714285714285	0.0	bətøʁʊŋ	bətørʌŋ	0.0	0.2857142857142857
Betörungen	bətøːʁʊŋən	bətørʊŋən	bətørʊŋən	bətøʁʊŋən	dict	[]	0.1111111111111111	0.1111111111111111	0.0	bətøʁʊŋən	bətørʌŋən	0.0	0.2222222222222222
Beuel	bɔʏəl	bɔʏəl	bəuəl	bɔɔʏəl	dict	[]	0.0	0.4	0.16666666666666666	bɔɪ̯əl	bjuəl	0.3333333333333333	0.4
Beuge	bɔɪɡə	bɔɪɡə	bɔøɡə	bəugə	dict	[]	0.0	0.2	0.6	bɔɪ̯ɡə	bjudʒ	0.16666666666666666	0.8
Beugewinkel	bɔʏɡəvɪŋkəl	bɔɪɡəvɪŋkəl	bɔøɡevɪnkəl	bəugevɪŋkel	compound	beuge|winkel	0.09090909090909091	0.2727272727272727	0.45454545454545453	bɔɪ̯ɡəvɪŋkl̩	bjudʒuɪŋkəl	0.3333333333333333	0.45454545454545453
Beugung	bɔʏɡʊŋ	bɔɪɡʊŋ	bɔøɡʊŋ	bəugʊŋ	dict	[]	0.16666666666666666	0.16666666666666666	0.5	bɔɪ̯ɡʊŋ	bjuɡʌŋ	0.2857142857142857	0.5
Beugungswinkel	bɔʏɡʊŋsvɪŋkəl	bɔɪɡʊŋsvɪŋkəl	bɔøɡʊŋsvɪnkəl	bəugʊŋsvɪŋkel	compound	beugung|s|winkel	0.07692307692307693	0.15384615384615385	0.3076923076923077	bɔɪ̯ɡʊŋsvɪŋkl̩	bjuɡʌŋswɪŋkəl	0.2857142857142857	0.3076923076923077
Beule	bɔʏlə	bɔɪlə	bɔølə	bəulə	dict	[]	0.2	0.2	0.4	bɔɪ̯lə	bjul	0.3333333333333333	0.75
Beulenpest	bɔɪlənpɛst	bɔɪlənpɛst	bɔølɛnpəst	bəulɛnpɛst	dict	[]	0.0	0.3	0.3	bɔɪ̯lənpɛst	bjulənpɛst	0.09090909090909091	0.2
Beunruhigung	bəʔʊnʁuːɪɡʊŋ	bəʊnʁuɪɡʊŋ	bəʊnruɪɡʊŋ	bəʊnʁuɪgʊŋ	dict	[]	0.0	0.1	0.1	bəʊnʁuɪɡʊŋ	bjunruɪɡʌŋ	0.0	0.4
Beuschel	bɔɪʃl	bɔɪʃl	bəʊʃəl	bɔɔʏʃəl	dict	[]	0.0	0.5	0.42857142857142855	bɔɪ̯ʃl̩	bjuʃəl	0.2857142857142857	0.5
Beute	bɔʏtə	bɔɪtə	bɔøtə	bɔʏtə	dict	[]	0.2	0.2	0.0	bɔɪ̯tə	bjut	0.3333333333333333	0.75
Beutegut	bɔɪtəɡuːt	bɔɪtəɡut	bɔøteɡut	bəutegut	dict	[]	0.0	0.25	0.5	bɔɪ̯təɡut	bjuteɡʌt	0.1111111111111111	0.5
Beutel	bɔʏtəl	bɔɪtl	bɔøtəl	bəutel	dict	[]	0.4	0.16666666666666666	0.5	bɔɪ̯tl̩	bjutəl	0.5714285714285714	0.3333333333333333
Beutelmarder	bɔʏtəlmaʁdɐ	bɔɪtlmaʁdɐ	bɔøtəlmaɾdɜ	bəutɛlmaʁdɐ	compound	beutel|marder	0.2	0.2727272727272727	0.2727272727272727	bɔɪ̯tl̩maʁdɐ	bjutɛlmɑɹdɚ	0.3333333333333333	0.5454545454545454
Beutelratte	bɔʏtəlʁatə	bɔʏtəlʁatə	bɔøtəlratə	bəutɛlʁatə	dict	[]	0.0	0.2	0.3	bɔɪ̯tl̩ʁatə	bjutɛlɹat	0.36363636363636365	0.5555555555555556
Beutels	bɔɪtls	bɔɪtls	bɔøtəls	bəutɛls	dict	[]	0.0	0.2857142857142857	0.42857142857142855	bɔɪ̯tl̩s	bjutəlz	0.25	0.5714285714285714
Beutelschneider	bɔʏtəlʃnaɪdɐ	bɔɪtlʃnaɪdɐ	bɔøtəlʃnaɪdɜ	bəutɛlstsnaedɐ	dict	[]	0.18181818181818182	0.16666666666666666	0.5	bɔɪ̯tl̩ʃnaɪ̯dɐ	bjutɛlʃnaɪdɚ	0.35714285714285715	0.3333333333333333
Beutelschneiderei	bɔʏtəlʃnaɪdəʁaɪ	bɔɪtlʃnaɪdəʁaɪ	bɔøtəlʃnaɪderaɪ	bəutɛlstsnaedɐae	dict	[]	0.14285714285714285	0.2	0.625	bɔɪ̯tl̩ʃnaɪ̯dəʁaɪ̯	bjutɛlʃnaɪdəreɪ	0.3333333333333333	0.3333333333333333
Bevollmächtigung	bəfɔlmɛctɪɡʊŋ	bəfɔlmɛctɪgʊŋ	bəfɔlmɛctɪɡʊŋ	bəfɔlmɛctɪgʊŋ	dict	[]	0.07692307692307693	0.0	0.07692307692307693	bəfɔlmɛçtɪɡʊŋ	bəvɑlmɛçtɪɡʌŋ	0.07692307692307693	0.3076923076923077
Bevollmächtigungen	bəfɔlmɛctɪɡʊŋən	bəfɔlmɛctɪgʊŋən	bəfɔlmɛctɪɡʊŋən	bəfɔlmɛctɪgʊŋən	dict	[]	0.06666666666666667	0.0	0.06666666666666667	bəfɔlmɛçtɪgʊŋən	bəvɑlmɛçtɪɡʌndʒən	0.13333333333333333	0.4117647058823529
Bevölkern	bəfœlkɐn	bəfœlkɐn	bəfœlkɜn	bəvœlkɛʁn	dict	[]	0.0	0.125	0.3333333333333333	bəfœlkɐn	bəvœlkɜn	0.0	0.25
Bevölkerung	bəfœlkəʁʊŋ	bəfœlkəʁʊŋ	bəfœlkərʊŋ	bəfœlkəʁʊŋ	dict	[]	0.0	0.1	0.0	bəfœlkəʁʊŋ	bəvœlkɪrʌŋ	0.0	0.4
Bevölkerungsdichte	bəfœlkəʁʊŋsdɪctə	bəfœlkəʁʊŋsdɪctə	bəfœlkerʊŋsdɪctə	bəfœlkəʁʊŋsdɪctə	dict	[]	0.0	0.125	0.0	bəfœlkəʁʊŋsdɪçtə	bəvœlkɪrʌŋsdɪçtə	0.0625	0.3125
Bevölkerungspyramide	bəfœlkəʁʊŋspyʁamiːdə	bəfœlkəʁʊŋspyʁamidə	bəfœlkerʊŋspyramidə	bəvœlkeʁʊŋspyʁamidə	dict	[]	0.0	0.15789473684210525	0.10526315789473684	bəfœlkəʁʊŋspyʁamidə	bəvœlkɪrʌŋspɪrɐmaɪdə	0.0	0.45
Bevölkerungspyramiden	bəfœlkəʁʊŋspyʁamiːdən	bəfœlkəʁʊŋspyʁamidn	bəfœlkerʊŋspyramidən	bəvœlkeʁʊŋspyʁamidən	dict	[]	0.05263157894736842	0.15	0.1	bəfœlkəʁʊŋspyʁamidə	bəvœlkɪrʌŋspɪrɐmidən	0.05263157894736842	0.35
Bewahrer	bəvaːʁɐ	bəvaʁɐ	bəvɑrɜ	bəvaʁɐ	dict	[]	0.0	0.5	0.0	bəvaʁɐ	bɪwɑhɹɜ	0.0	0.8571428571428571
Bewandtnis	bəvantnɪs	bəvantnɪs	bəvantnɪs	bəvantnɪs	dict	[]	0.0	0.0	0.0	bəvantnɪs	bɪwɒntnɪs	0.0	0.3333333333333333
Beweggrund	bəveːkɡʁʊnt	bəvekɡʁʊnt	bəvɛɡɾʊnt	bəvɛkgʁʊnt	dict	[]	0.0	0.3333333333333333	0.2	bəvekɡʁʊnt	bəwɛɡɹʌnd	0.0	0.6666666666666666
Bewegung	bəveːɡʊŋ	bəveɡʊŋ	bəveɡʊŋ	bəvɛkʊnk	dict	[]	0.0	0.0	0.5	bəveɡʊŋ	bᵻwɛɡʌŋ	0.0	0.5714285714285714
Bewegungsgeschwindigkeit	bəveːɡʊŋsɡəʃvɪndɪckaɪt	bəveɡʊŋsɡəʃvɪndɪkaɪt	bəveɡʊŋsɡəʃvɪndɪckaɪt	bəvegʊŋsgəʃvɪndɪkkəit	compound	bewegung|s|geschwindigkeit	0.05	0.0	0.23809523809523808	bəveɡʊŋsɡəʃvɪndɪkkaɪ̯t	bəwɛɡʌŋsɡɛʃwɪndɪçkaɪt	0.09090909090909091	0.2857142857142857
Bewegungsgeschwindigkeiten	bəveːɡʊŋsɡəʃvɪndɪckaɪtn	bəveɡʊŋsɡəʃvɪndɪkaɪtn	bəveɡʊŋsɡəʃvɪndɪckaɪtən	bəvegʊŋsgəʃvɪndɪkkəitən	compound	bewegung|s|geschwindigkeiten	0.047619047619047616	0.043478260869565216	0.2608695652173913	bəveɡʊŋsɡəʃvɪndɪkkaɪ̯tn̩	bᵻwɛɡʌŋsɡɛʃwɪndɪçkaɪtən	0.125	0.34782608695652173
Beweinen	bəvaɪnən	bəvaɪnən	bəvaɪnən	bəvəɪnən	dict	[]	0.0	0.0	0.125	bəvaɪ̯nən	bᵻwaɪnən	0.1111111111111111	0.25
Beweis	bəvaɪs	bəvaɪs	bəvaɪs	bəvaɪs	dict	[]	0.0	0.0	0.0	bəvaɪ̯s	bᵻwaɪz	0.14285714285714285	0.5
Beweisführung	bəvaɪsfyːʁʊŋ	bəvaɪsfyʁʊŋ	bəvaɪsfyrʊŋ	bəvaesfyʁʊŋ	dict	[]	0.0	0.09090909090909091	0.09090909090909091	bəvaɪ̯sfyʁʊŋ	bəweɪsfyhrʌŋ	0.08333333333333333	0.4166666666666667
Beweislast	bəvaɪslast	bəvaɪslast	bəvaɪslast	bəvaeslast	dict	[]	0.0	0.0	0.1	bəvaɪ̯slast	bᵻweɪslast	0.09090909090909091	0.3
Beweislasten	bəvaɪslastn	bəvaɪslastn	bəvaɪslastən	bəvaeslastən	dict	[]	0.0	0.08333333333333333	0.16666666666666666	bəvaɪ̯slastn̩	bᵻweɪslastən	0.15384615384615385	0.3333333333333333
Beweispflicht	bəvaɪspflɪct	bəvaɪspflɪct	bəvaɪspflɪct	bəvaespflɪct	compound	beweis|pflicht	0.0	0.0	0.08333333333333333	bəvaɪ̯sp͡flɪçt	bᵻweɪspflɪçt	0.21428571428571427	0.3333333333333333
Beweispflichten	bəvaɪspflɪctn	bəvaɪspflɪctn	bəvaɪspflɪctən	bəvaespflɪctən	compound	beweis|pflichten	0.0	0.07142857142857142	0.14285714285714285	bəvaɪ̯sp͡flɪçtn̩	bᵻweɪspflɪçtən	0.25	0.35714285714285715
Beweisstück	bəvaɪsʃtʏk	bəvaɪsʃtʏk	bəvaɪsʃtyk	bəvaezstʏk	dict	[]	0.0	0.1	0.3	bəvaɪ̯sʃtʏk	bəweɪsʃtyk	0.09090909090909091	0.3
Beweisung	bəvaɪzʊŋ	bəvaɪzʊŋ	bəvaɪzʊŋ	bəvaezʊŋ	compound	be|weisung	0.0	0.0	0.125	bəvaɪ̯zʊŋ	bᵻweɪzʌŋ	0.1111111111111111	0.5
Beweisvereitelung	bəvaɪsfɛɐʔaɪtəlʊŋ	bəvaɪsfɛɾaɪtəlʊŋ	bəvaɪsferaɪtəlʊŋ	bəvaesvɐəitelʊŋ	compound	beweis|vereitelung	0.0625	0.125	0.4	bəvaɪ̯sfɛɐ̯aɪ̯tl̩ʊŋ	bəweɪsvəraɪtɛlʌŋ	0.2631578947368421	0.4375
Beweiswürdigung	bəvaɪsvʏʁdɪɡʊŋ	bəvaɪsvʏʁdɪɡʊŋ	bəvaɪsvyɾdɪɡʊŋ	bəvaesvʏʁdɪgʊŋ	compound	beweis|würdigung	0.0	0.14285714285714285	0.14285714285714285	bəvaɪ̯svʏʁdɪɡʊŋ	bᵻweɪswyɜdɪɡʌŋ	0.06666666666666667	0.5
Bewerben	bəvɛrbən	bəvɛʁbn	bəvɛɾbən	bəvɛʁbən	dict	[]	0.2857142857142857	0.125	0.125	bəvɛʁbn̩	bᵻwɜbən	0.375	0.5714285714285714
Bewerber	bəvɛʁbɐ	bəvɛʁbɐ	bəvɛɾbɜ	bəvɛʁbɐ	dict	[]	0.0	0.2857142857142857	0.0	bəvɛʁbɐ	bjuɜbɜ	0.0	0.8333333333333334
Bewerbung	bəvɛrbʊŋ	bəvɛʁbʊŋ	bəvɛɾbʊŋ	bəvɛʁbʊŋ	dict	[]	0.125	0.125	0.125	bəvɛʁbʊŋ	bjuɜbʌŋ	0.125	0.7142857142857143
